Cation,Anion,Gases,T/K,P/bar,ARD,Fugacity/bar,Vapor pressure/bar,Solubility,Molecular weight(g/mol),Melting point(C),Boiling point,Critical Temperature,Critical pressure,Critical volume(m3/kg),Flash point
[BMIM],[BF4],CO2,298.20 ,43.30 ,0.1788,34.20 ,64.44 ,0.4350,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,298.20 ,49.30 ,0.1598,37.50 ,64.44 ,0.4770,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,298.20 ,55.00 ,0.2071,40.29 ,64.44 ,0.4900,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,313.20 ,8.60 ,0.2752,8.29 ,89.99 ,0.0820,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,313.20 ,16.50 ,0.2184,15.37 ,89.99 ,0.1540,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,313.20 ,22.70 ,0.2498,20.56 ,89.99 ,0.1970,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,313.20 ,32.60 ,0.1401,28.22 ,89.99 ,0.2850,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,313.20 ,38.40 ,0.1271,32.34 ,89.99 ,0.3250,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,313.20 ,42.90 ,0.1313,35.35 ,89.99 ,0.3500,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,313.20 ,48.10 ,0.1240,38.63 ,89.99 ,0.3800,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,313.20 ,59.80 ,0.0366,45.21 ,89.99 ,0.4660,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,333.20 ,9.80 ,0.0945,9.47 ,137.55 ,0.0720,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,333.20 ,16.50 ,0.0670,15.58 ,137.55 ,0.1190,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,333.20 ,24.40 ,0.0564,22.40 ,137.55 ,0.1690,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,333.20 ,29.60 ,0.0489,26.66 ,137.55 ,0.2000,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,333.20 ,37.60 ,0.0402,32.88 ,137.55 ,0.2440,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,333.20 ,41.70 ,0.0403,35.92 ,137.55 ,0.2840,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,333.20 ,54.30 ,0.0269,44.57 ,137.55 ,0.3240,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,333.20 ,59.50 ,0.0291,47.86 ,137.55 ,0.3620,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,323.15 ,3.80 ,0.0151,3.75 ,111.36 ,0.0396,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,323.15 ,11.60 ,0.0115,11.09 ,111.36 ,0.1130,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,323.15 ,20.60 ,0.0343,19.01 ,111.36 ,0.1798,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,323.15 ,27.30 ,0.0318,24.53 ,111.36 ,0.2276,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,323.15 ,34.10 ,0.0048,29.79 ,111.36 ,0.2803,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,323.15 ,39.70 ,0.0188,33.88 ,111.36 ,0.3075,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,298.40 ,0.81 ,0.0399,0.81 ,64.73 ,0.0140,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,298.60 ,0.61 ,0.0842,0.61 ,65.03 ,0.0101,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,298.60 ,1.18 ,0.0727,1.17 ,65.03 ,0.0196,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,298.60 ,1.59 ,0.0807,1.58 ,65.03 ,0.0261,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,313.10 ,0.92 ,0.0041,0.92 ,89.80 ,0.0120,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,313.30 ,1.79 ,0.0114,1.78 ,90.19 ,0.0227,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,323.10 ,1.92 ,0.0377,1.91 ,111.24 ,0.0208,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,324.50 ,1.01 ,0.0105,1.01 ,114.58 ,0.0102,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,324.70 ,0.46 ,0.0919,0.46 ,115.07 ,0.0043,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,332.90 ,1.71 ,0.0408,1.70 ,136.69 ,0.0152,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,333.80 ,1.07 ,0.0432,1.07 ,139.28 ,0.0094,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,342.90 ,1.81 ,0.1030,1.80 ,168.41 ,0.0140,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,352.00 ,1.20 ,0.1127,1.20 ,203.77 ,0.0078,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,352.40 ,1.90 ,0.1731,1.89 ,205.50 ,0.0131,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[BF4],CO2,354.20 ,0.65 ,0.1017,0.65 ,213.45 ,0.0040,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.10 ,59.20 ,0.0386,42.09 ,64.29 ,0.7188,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,11.38 ,0.0811,10.74 ,64.44 ,0.2682,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,11.63 ,0.0862,10.96 ,64.44 ,0.2715,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,11.65 ,0.1884,10.98 ,64.44 ,0.2525,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,18.68 ,0.1684,16.97 ,64.44 ,0.3624,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,20.84 ,0.0862,18.72 ,64.44 ,0.4114,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,22.24 ,0.1118,19.82 ,64.44 ,0.4218,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,22.28 ,0.1842,19.85 ,64.44 ,0.4034,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,29.50 ,0.0687,25.26 ,64.44 ,0.5138,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,31.69 ,0.0985,26.80 ,64.44 ,0.5245,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,33.59 ,0.1320,28.11 ,64.44 ,0.5307,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,33.96 ,0.1319,28.35 ,64.44 ,0.5340,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,42.72 ,0.0693,33.87 ,64.44 ,0.6198,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,44.27 ,0.1034,34.76 ,64.44 ,0.6181,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,46.67 ,0.0937,36.11 ,64.44 ,0.6356,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,46.94 ,0.0609,36.25 ,64.44 ,0.6491,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,58.76 ,0.0656,41.93 ,64.44 ,0.7060,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,298.20 ,60.35 ,0.0534,42.57 ,64.44 ,0.7168,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.20 ,16.10 ,0.2507,15.02 ,89.99 ,0.2383,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.20 ,32.48 ,0.1132,28.13 ,89.99 ,0.4274,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.20 ,47.45 ,0.0689,38.24 ,89.99 ,0.5430,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.20 ,63.59 ,0.0317,47.11 ,89.99 ,0.6335,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.20 ,78.45 ,0.0426,53.31 ,89.99 ,0.7128,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,13.89 ,0.0139,13.09 ,90.19 ,0.2586,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,17.21 ,0.1487,15.98 ,90.19 ,0.2687,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,24.29 ,0.0381,21.85 ,90.19 ,0.3728,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,32.76 ,0.0795,28.34 ,90.19 ,0.4384,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,40.19 ,0.0008,33.57 ,90.19 ,0.5194,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,48.21 ,0.0472,38.71 ,90.19 ,0.5539,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,52.73 ,0.0500,41.39 ,90.19 ,0.5773,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,64.80 ,0.0065,47.71 ,90.19 ,0.6473,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,71.29 ,0.0258,50.60 ,90.19 ,0.6630,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,76.73 ,0.0189,52.73 ,90.19 ,0.6823,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,89.97 ,0.0267,56.51 ,90.19 ,0.7072,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,110.25 ,0.0006,59.79 ,90.19 ,0.7420,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.30 ,132.43 ,0.0297,63.00 ,90.19 ,0.7521,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,13.64 ,0.0105,13.01 ,137.84 ,0.1759,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,18.12 ,0.1224,17.01 ,137.84 ,0.2498,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,20.48 ,0.0524,19.07 ,137.84 ,0.2579,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,25.08 ,0.0932,22.97 ,137.84 ,0.3109,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,34.23 ,0.1751,30.32 ,137.84 ,0.4128,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,38.84 ,0.0719,33.82 ,137.84 ,0.4105,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,39.67 ,0.0902,34.44 ,137.84 ,0.4218,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,49.50 ,0.0745,41.40 ,137.84 ,0.4752,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,52.62 ,0.0636,43.49 ,137.84 ,0.4876,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,56.01 ,0.0706,45.69 ,137.84 ,0.5066,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,63.18 ,0.0572,50.10 ,137.84 ,0.5340,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,66.80 ,0.0409,52.21 ,137.84 ,0.5425,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,70.81 ,0.0796,54.46 ,137.84 ,0.5723,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,77.20 ,0.0578,57.83 ,137.84 ,0.5859,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,80.97 ,0.1103,59.70 ,137.84 ,0.6194,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,87.14 ,0.1348,62.59 ,137.84 ,0.6487,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,94.44 ,0.1193,65.70 ,137.84 ,0.6609,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,111.12 ,0.1053,71.67 ,137.84 ,0.6894,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.30 ,130.19 ,0.1074,76.86 ,137.84 ,0.7189,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,279.98 ,2.92 ,0.1698,2.87 ,41.57 ,0.1151,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,279.98 ,7.19 ,0.1803,6.88 ,41.57 ,0.2472,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,279.98 ,14.58 ,0.1811,13.30 ,41.57 ,0.4141,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,279.98 ,20.60 ,0.1827,18.04 ,41.57 ,0.5123,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,299.98 ,4.06 ,0.0977,3.98 ,67.11 ,0.1063,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,299.98 ,9.97 ,0.0974,9.49 ,67.11 ,0.2309,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,299.98 ,20.64 ,0.1164,18.59 ,67.11 ,0.3896,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,299.98 ,29.63 ,0.1291,25.44 ,67.11 ,0.4837,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,319.98 ,5.18 ,0.0209,5.08 ,104.11 ,0.0990,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,319.98 ,12.93 ,0.0021,12.28 ,104.11 ,0.2153,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,319.98 ,27.00 ,0.0226,24.19 ,104.11 ,0.3659,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,319.98 ,39.04 ,0.0403,33.22 ,104.11 ,0.4557,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,339.97 ,6.35 ,0.1464,6.22 ,158.42 ,0.0922,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,339.97 ,15.86 ,0.1299,15.06 ,158.42 ,0.2020,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,339.97 ,33.22 ,0.1063,29.78 ,158.42 ,0.3459,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,339.97 ,48.00 ,0.0934,40.88 ,158.42 ,0.4332,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,283.36 ,0.68 ,0.2642,0.67 ,45.25 ,0.0416,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,293.25 ,0.72 ,0.2246,0.71 ,57.44 ,0.0332,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,303.21 ,0.75 ,0.2083,0.75 ,72.20 ,0.0273,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,323.22 ,0.82 ,0.2155,0.82 ,111.52 ,0.0196,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,303.26 ,0.93 ,0.0189,0.93 ,72.28 ,0.0273,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,303.23 ,0.96 ,0.0108,0.95 ,72.23 ,0.0272,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.39 ,0.97 ,0.0269,0.97 ,90.36 ,0.0230,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,313.36 ,1.00 ,0.0090,1.00 ,90.30 ,0.0229,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,323.61 ,1.01 ,0.0541,1.01 ,112.45 ,0.0199,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,323.48 ,1.04 ,0.0024,1.04 ,112.14 ,0.0195,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.76 ,1.04 ,0.0862,1.04 ,139.17 ,0.0173,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,343.79 ,1.08 ,0.1062,1.08 ,171.57 ,0.0149,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,333.70 ,1.08 ,0.0291,1.08 ,138.99 ,0.0169,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[Tf2N],CO2,343.78 ,1.12 ,0.0803,1.12 ,171.53 ,0.0150,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,0.50 ,0.0694,0.50 ,45.01 ,0.0120,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,0.50 ,0.0844,0.50 ,45.01 ,0.0140,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,1.00 ,0.0601,0.99 ,45.01 ,0.0240,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,1.00 ,0.0598,0.99 ,45.01 ,0.0270,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,1.50 ,0.0214,1.49 ,45.01 ,0.0370,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,1.50 ,0.0321,1.49 ,45.01 ,0.0390,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,2.00 ,0.0021,1.98 ,45.01 ,0.0500,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,2.00 ,0.0216,1.98 ,45.01 ,0.0510,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,2.50 ,0.0027,2.46 ,45.01 ,0.0620,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,2.50 ,0.0185,2.46 ,45.01 ,0.0630,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,3.00 ,0.0059,2.95 ,45.01 ,0.0740,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,3.00 ,0.0202,2.95 ,45.01 ,0.0750,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,3.50 ,0.0011,3.43 ,45.01 ,0.0850,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,3.50 ,0.0117,3.43 ,45.01 ,0.0860,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,4.00 ,0.0044,3.91 ,45.01 ,0.0960,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,4.00 ,0.0071,3.91 ,45.01 ,0.0970,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,4.50 ,0.0040,4.38 ,45.01 ,0.1070,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,4.50 ,0.0053,4.38 ,45.01 ,0.1080,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,4.99 ,0.0011,4.84 ,45.01 ,0.1180,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,5.00 ,0.0054,4.85 ,45.01 ,0.1190,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,5.50 ,0.0096,5.32 ,45.01 ,0.1280,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,5.50 ,0.0007,5.32 ,45.01 ,0.1290,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,6.00 ,0.0046,5.79 ,45.01 ,0.1390,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,6.00 ,0.0046,5.79 ,45.01 ,0.1390,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,6.50 ,0.0078,6.25 ,45.01 ,0.1490,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,6.50 ,0.0078,6.25 ,45.01 ,0.1490,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,7.00 ,0.0149,6.71 ,45.01 ,0.1580,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,7.00 ,0.0086,6.71 ,45.01 ,0.1590,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,7.50 ,0.0142,7.17 ,45.01 ,0.1680,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,7.50 ,0.0082,7.17 ,45.01 ,0.1690,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,7.99 ,0.0181,7.62 ,45.01 ,0.1770,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,8.00 ,0.0136,7.63 ,45.01 ,0.1780,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,8.49 ,0.0154,8.07 ,45.01 ,0.1870,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,8.50 ,0.0165,8.08 ,45.01 ,0.1870,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,9.00 ,0.0194,8.53 ,45.01 ,0.1960,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,9.00 ,0.0194,8.53 ,45.01 ,0.1960,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,9.49 ,0.0193,8.96 ,45.01 ,0.2050,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,9.50 ,0.0203,8.97 ,45.01 ,0.2050,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,10.00 ,0.0262,9.42 ,45.01 ,0.2130,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,10.00 ,0.0214,9.42 ,45.01 ,0.2140,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,10.50 ,0.0263,9.86 ,45.01 ,0.2220,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,10.50 ,0.0263,9.86 ,45.01 ,0.2220,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,10.99 ,0.0294,10.29 ,45.01 ,0.2300,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,11.00 ,0.0248,10.29 ,45.01 ,0.2310,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,11.49 ,0.0326,10.72 ,45.01 ,0.2380,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,11.50 ,0.0280,10.73 ,45.01 ,0.2390,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,11.99 ,0.0350,11.15 ,45.01 ,0.2460,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,12.00 ,0.0305,11.16 ,45.01 ,0.2470,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,12.49 ,0.0356,11.58 ,45.01 ,0.2540,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[BMIM],[PF6],CO2,283.15 ,12.50 ,0.0323,11.59 ,45.01 ,0.2550,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
